age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
42,11,1,3,no,942,no,no,0,27,1,245,1,92,2,3,yes
28,2,1,3,no,0,yes,no,0,27,1,183,1,92,2,3,no
36,2,0,1,no,6,yes,no,0,27,1,100,1,435,1,1,no
38,0,1,0,no,0,no,no,0,27,1,240,1,92,4,3,no
48,3,2,0,no,1180,no,no,0,27,1,142,1,238,3,2,yes
52,4,0,0,no,992,yes,no,0,27,1,342,1,92,2,3,yes
38,9,2,0,no,70,no,no,0,27,1,164,4,92,4,3,yes
55,1,0,3,no,831,yes,yes,2,27,1,100,1,100,6,1,no
71,11,0,1,no,353,no,no,0,27,1,208,1,93,2,1,no
61,3,0,3,no,4629,yes,no,0,27,1,181,1,92,1,3,yes
30,0,0,0,no,319,no,no,0,27,1,210,2,-1,0,0,no
20,10,1,3,no,829,no,no,0,27,1,196,3,202,2,3,yes
50,0,0,3,no,51,no,no,2,27,1,199,3,-1,0,0,no
70,5,0,0,no,2626,no,no,2,27,1,175,3,147,2,3,no
69,5,2,0,no,4572,no,no,0,27,1,185,2,92,3,3,no
54,3,0,0,no,0,no,no,0,27,1,565,1,-1,0,0,yes
39,3,0,0,no,0,no,no,0,27,1,366,1,436,10,1,yes
44,2,0,0,no,2776,yes,no,0,27,1,701,1,-1,0,0,yes
26,3,1,0,no,614,no,no,0,27,1,103,1,-1,0,0,no
56,8,2,2,no,282,no,no,0,28,1,156,2,-1,0,0,no
73,5,0,2,no,279,no,no,0,28,1,399,3,-1,0,0,yes
44,3,0,0,no,2403,yes,no,0,28,1,180,2,-1,0,0,no
61,5,0,0,no,89,no,no,0,28,1,477,2,92,3,1,no
66,5,0,1,no,908,no,no,0,28,1,156,2,-1,0,0,no
36,10,1,1,no,129,no,no,0,28,1,918,1,93,1,3,yes
33,1,1,1,no,373,no,yes,0,28,1,169,3,93,1,1,no
76,5,0,3,no,8919,no,no,0,28,1,231,1,-1,0,0,no
48,1,0,1,no,157,no,no,0,28,1,417,4,-1,0,0,yes
52,4,0,0,no,659,no,no,0,28,1,390,4,93,1,3,yes
66,5,0,2,no,747,no,no,2,28,1,203,3,93,1,1,no
38,2,1,1,no,6889,yes,no,0,28,1,194,1,286,3,1,no
32,3,1,1,no,291,no,no,2,28,1,223,6,275,5,2,no
48,1,0,1,no,3494,no,no,0,28,1,145,3,97,1,2,no
30,0,0,0,no,2493,no,no,0,28,1,293,2,-1,0,0,yes
39,3,0,1,no,1022,yes,yes,0,28,1,123,2,-1,0,0,no
36,1,0,1,no,3949,no,no,0,28,1,130,2,-1,0,0,yes
49,2,2,3,no,387,no,no,0,28,1,325,1,-1,0,0,yes
29,1,1,1,no,187,yes,no,0,28,1,154,2,555,2,1,no
35,2,0,0,no,481,yes,yes,2,28,1,141,4,164,1,2,no
42,1,1,1,no,7560,no,no,0,28,1,132,1,-1,0,0,yes
80,5,0,2,no,997,no,no,0,28,1,151,1,91,3,3,yes
68,5,1,2,no,363,no,no,0,28,1,193,1,-1,0,0,no
31,9,1,1,no,2017,yes,no,0,28,1,167,1,286,5,1,no
33,2,0,1,no,1699,no,no,0,28,1,202,1,83,3,3,yes
56,2,0,1,no,1181,no,no,0,28,1,186,1,433,1,1,yes
64,1,0,1,no,3951,no,no,0,28,1,134,1,91,1,3,yes
54,3,0,0,no,0,no,no,0,28,1,161,1,98,2,1,yes
27,11,1,1,no,6421,no,no,2,28,1,147,4,-1,0,0,no
52,2,0,1,no,2557,no,no,0,28,1,134,5,204,2,3,yes
63,2,0,0,no,896,yes,no,0,28,1,115,3,91,4,2,no
34,3,0,1,no,0,no,no,0,28,1,155,2,-1,0,0,yes
50,1,0,1,no,2366,no,no,0,28,1,816,2,149,1,2,yes
66,5,0,1,no,1948,no,no,0,28,1,216,1,91,4,3,yes
36,1,0,1,no,2283,no,no,0,28,1,213,2,-1,0,0,no
31,6,1,1,no,283,no,no,0,28,1,98,2,241,1,1,no
52,0,0,2,no,306,no,no,0,28,1,223,1,-1,0,0,yes
82,9,2,2,no,1381,no,no,0,28,1,86,3,93,1,1,no
62,2,0,3,no,4727,yes,no,2,28,1,80,4,90,4,2,no
60,3,0,0,no,438,yes,no,2,28,1,176,2,-1,0,0,no
62,7,0,0,no,3904,no,no,2,29,1,403,2,-1,0,0,yes
60,5,0,0,no,18967,yes,no,0,29,1,177,2,-1,0,0,yes
43,6,0,1,no,2501,no,no,0,29,1,153,4,-1,0,0,no
46,3,0,0,no,179,yes,no,0,29,1,194,4,436,1,2,no
28,3,1,0,no,261,yes,yes,0,29,1,254,3,142,6,3,yes
26,2,1,0,no,2002,no,no,0,29,1,146,1,-1,0,0,yes
56,5,2,2,no,694,no,no,0,29,1,144,1,102,1,2,yes
34,1,0,1,no,5878,no,no,0,29,1,159,7,98,3,3,no
36,2,0,1,no,202,no,no,0,29,1,313,1,120,3,1,yes
26,3,1,0,no,338,no,no,0,29,1,245,1,92,3,3,no
54,3,1,0,no,1958,no,no,2,29,1,179,1,206,6,1,no
32,1,2,1,no,530,yes,no,0,29,1,131,1,127,3,1,no
60,0,0,2,no,5,no,no,0,29,1,533,1,92,1,3,yes
26,2,1,1,no,1972,yes,no,0,29,1,221,2,-1,0,0,no
48,1,0,1,no,866,no,no,0,29,1,146,2,-1,0,0,no
42,1,1,1,no,706,no,no,0,29,1,132,2,-1,0,0,no
35,8,1,1,no,154,no,no,0,29,1,105,2,-1,0,0,no
26,1,1,1,no,592,no,no,2,29,1,145,2,164,1,2,no
51,1,0,3,no,1708,no,no,2,29,1,92,3,-1,0,0,no
45,1,1,1,no,4831,no,no,0,29,1,479,11,-1,0,0,yes
20,10,1,2,no,0,no,no,0,1,2,143,5,91,8,1,no
29,2,0,0,no,1599,yes,no,0,1,2,200,2,96,3,1,no
60,1,0,3,no,264,no,no,2,1,2,265,1,-1,0,0,yes
33,7,1,0,no,278,no,no,0,1,2,563,5,-1,0,0,yes
40,1,1,1,no,257,no,no,0,1,2,147,1,209,1,1,no
40,0,0,0,no,275,yes,no,0,1,2,196,2,-1,0,0,no
72,5,1,1,no,1285,no,no,2,1,2,280,2,91,7,1,no
77,5,0,1,no,7802,no,no,2,1,2,483,2,-1,0,0,yes
36,3,1,1,no,980,no,no,0,1,2,343,2,95,2,1,no
65,5,0,1,no,1973,no,no,2,2,2,121,1,287,3,3,no
60,1,0,1,no,3401,no,no,0,2,2,121,1,95,2,3,no
37,8,1,1,no,953,yes,no,0,2,2,102,1,155,5,1,no
67,1,0,0,no,1287,no,no,0,2,2,511,1,-1,0,0,no
33,1,0,1,no,62,yes,no,0,2,2,102,1,264,1,1,no
65,5,0,0,no,23421,no,no,0,2,2,432,1,-1,0,0,no
66,5,0,2,no,3629,no,no,0,2,2,474,1,172,2,2,yes
45,1,0,1,no,547,no,no,0,2,2,577,1,-1,0,0,yes
30,10,1,3,no,4468,no,no,0,2,2,204,1,-1,0,0,yes
33,8,1,1,no,685,yes,no,0,2,2,105,1,96,2,1,no
29,3,1,1,no,514,no,no,0,2,2,270,1,-1,0,0,no
31,3,1,0,no,523,no,yes,0,2,2,323,1,109,5,1,no
65,5,0,2,no,493,no,no,0,2,2,348,1,109,2,1,no
56,4,0,0,no,1989,no,no,0,3,2,336,2,281,2,1,yes
76,5,0,0,no,852,no,no,2,3,2,283,2,-1,0,0,no
53,3,1,0,no,2398,yes,no,0,3,2,108,1,92,1,3,no
64,9,0,3,no,2645,no,no,2,3,2,219,2,-1,0,0,yes
30,2,1,1,no,4060,no,no,0,3,2,179,1,93,1,2,yes
42,3,0,0,no,100,yes,no,0,3,2,126,1,-1,0,0,no
33,2,0,0,no,303,yes,no,0,3,2,355,1,301,5,3,yes
34,3,2,0,no,661,yes,no,0,3,2,122,1,96,9,2,no
72,5,0,2,no,2600,no,no,0,3,2,443,2,82,3,3,yes
44,2,0,1,no,1818,yes,yes,0,3,2,508,1,92,4,1,yes
37,3,1,0,no,728,no,no,0,3,2,129,1,174,2,2,yes
31,8,1,1,no,302,no,no,0,3,2,349,1,357,3,3,yes
44,2,1,1,no,678,no,no,0,3,2,111,1,124,2,2,no
52,0,0,0,no,955,no,yes,0,3,2,153,1,48,3,3,yes
35,2,1,0,no,230,no,no,0,3,2,288,1,-1,0,0,no
34,2,0,0,no,0,yes,no,0,3,2,146,1,91,2,2,no
37,2,1,0,no,265,yes,yes,0,3,2,140,1,366,2,1,yes
35,3,0,1,no,221,yes,yes,0,3,2,142,2,-1,0,0,no
34,1,0,1,no,123,no,no,0,3,2,301,3,-1,0,0,yes
78,5,0,3,no,4807,no,no,2,3,2,892,2,104,4,3,yes
45,3,0,0,no,205,no,no,0,3,2,373,1,92,1,3,yes
37,1,0,1,no,238,no,no,0,3,2,185,1,92,1,3,yes
29,2,0,0,no,95,no,yes,0,3,2,172,3,-1,0,0,yes
77,5,0,3,no,38,no,no,2,3,2,261,1,-1,0,0,no
68,5,0,1,no,2812,no,no,0,3,2,279,2,181,1,1,yes
36,6,0,1,no,506,no,no,0,3,2,124,1,92,3,3,no
38,3,1,0,no,262,no,no,0,3,2,315,2,180,6,1,yes
53,1,0,1,no,6571,no,no,0,3,2,208,1,-1,0,0,yes
59,9,0,0,no,0,no,no,2,3,2,722,1,99,4,1,no
74,5,0,2,no,5539,no,no,0,3,2,253,2,181,1,3,no
39,4,0,0,no,2758,no,no,0,4,2,658,3,-1,0,0,yes
55,1,2,1,no,2037,no,no,0,4,2,305,2,94,3,3,yes
32,10,1,1,no,0,no,no,0,4,2,233,3,276,2,1,yes
62,5,0,0,no,569,no,no,0,4,2,94,5,184,1,3,yes
76,5,0,2,no,2223,no,no,2,4,2,429,1,-1,0,0,yes
42,2,0,1,no,3777,yes,no,0,4,2,139,4,-1,0,0,no
47,9,1,2,no,46,no,no,0,4,2,371,1,-1,0,0,no
35,3,2,0,no,1085,no,no,0,4,2,195,6,97,12,2,yes
54,3,2,0,no,0,yes,yes,0,4,2,330,1,182,3,3,no
37,3,1,0,no,115,no,no,0,4,2,187,1,83,9,1,no
55,3,0,0,no,602,no,no,0,4,2,390,2,150,6,3,yes
77,5,0,0,no,2123,no,no,2,4,2,141,4,-1,0,0,no
41,2,1,1,no,1646,yes,no,0,4,2,261,1,184,6,3,yes
51,3,0,0,no,1574,no,no,0,4,2,149,2,-1,0,0,no
33,3,0,1,no,0,yes,yes,0,4,2,111,5,98,2,2,no
30,4,0,1,no,1019,no,no,0,4,2,155,1,234,1,2,no
30,10,1,0,no,4,no,no,0,4,2,443,2,-1,0,0,no
35,2,1,1,no,144,yes,yes,0,4,2,202,4,113,20,1,no
28,1,1,1,no,5474,no,no,0,4,2,181,4,191,5,3,no
35,8,1,1,no,415,no,no,0,4,2,649,1,176,1,1,yes
21,10,1,0,no,210,no,no,2,4,2,123,2,174,1,1,no
80,5,0,0,no,2354,no,no,2,4,2,739,1,181,2,1,yes
61,1,0,1,no,175,no,no,2,4,2,79,2,183,2,3,no
38,2,0,0,no,318,no,no,0,4,2,383,1,181,5,1,yes
63,9,0,0,no,2,no,no,0,4,2,45,2,93,1,3,no
48,0,0,0,no,1730,yes,no,0,4,2,489,1,178,2,1,yes
76,5,0,1,no,0,no,no,2,4,2,92,3,169,1,1,no
28,4,1,0,no,1059,no,no,0,4,2,146,5,276,1,2,no
29,4,1,1,no,1788,no,no,0,4,2,303,1,100,1,3,no
39,2,0,0,no,0,yes,yes,0,4,2,60,1,-1,0,0,no
29,1,1,1,no,308,no,no,0,4,2,162,2,184,1,1,no
30,0,1,0,no,228,no,no,0,5,2,232,1,365,1,1,no
33,2,1,1,no,696,no,yes,0,5,2,193,1,176,8,1,no
32,0,1,0,no,228,no,no,2,5,2,176,1,288,3,1,no
25,1,0,3,no,448,no,no,0,5,2,151,1,297,1,3,yes
34,1,1,1,no,382,no,no,0,5,2,148,1,94,1,1,no
76,5,0,0,no,2302,no,no,2,5,2,110,1,87,2,1,no
34,1,0,1,no,1778,no,no,0,5,2,99,1,93,3,3,no
30,10,1,3,no,145,no,no,0,5,2,96,3,175,1,1,no
36,3,1,1,no,994,no,no,0,5,2,195,1,176,5,1,yes
32,3,1,1,no,3188,no,no,0,5,2,65,2,242,1,2,no
42,3,0,1,no,1536,no,no,0,5,2,132,1,182,3,3,no
36,1,2,1,no,1057,no,no,0,5,2,383,2,-1,0,0,no
37,3,0,0,no,96,no,no,0,5,2,102,1,182,3,3,no
71,5,0,1,no,4388,no,no,0,5,2,346,1,183,3,2,no
29,9,1,1,no,19,no,no,0,5,2,110,2,64,2,3,yes
27,1,1,0,no,145,yes,no,0,5,2,67,3,-1,0,0,no
43,1,0,1,no,0,yes,no,0,5,2,280,2,-1,0,0,no
58,8,0,0,no,1625,no,no,0,5,2,286,2,-1,0,0,yes
73,5,0,1,no,443,no,no,0,5,2,133,2,-1,0,0,no
34,0,0,0,no,1221,yes,no,0,5,2,210,2,274,6,1,no
29,0,0,0,no,3310,no,no,0,5,2,276,2,-1,0,0,no
49,0,0,0,no,171,no,no,2,5,2,260,6,-1,0,0,no
52,1,0,3,no,339,no,no,2,5,2,124,7,-1,0,0,no
65,5,0,2,no,343,no,no,2,5,2,159,2,-1,0,0,no
33,1,0,1,no,2750,no,no,0,5,2,242,1,-1,0,0,no
25,1,1,1,no,145,no,no,0,5,2,145,1,182,1,1,no
32,2,0,1,no,2976,yes,no,0,5,2,783,1,175,5,1,yes
41,3,2,0,no,1232,no,no,0,5,2,217,1,-1,0,0,no
42,3,2,0,no,490,yes,no,0,8,2,203,2,188,1,1,no
46,0,0,0,no,1144,yes,no,0,8,2,376,2,129,3,2,yes
23,3,1,1,no,897,yes,no,0,8,2,190,2,280,8,1,yes
84,5,2,2,no,2619,no,no,2,8,2,145,2,115,2,1,no
67,5,2,0,no,704,no,no,0,8,2,186,2,97,1,3,yes
34,2,0,0,no,3000,yes,yes,0,8,2,215,3,221,1,1,no
30,1,0,1,no,1996,no,no,0,8,2,1133,3,101,1,2,yes
22,10,1,0,no,216,no,no,0,8,2,363,1,187,1,3,yes
56,3,0,3,no,2038,no,no,0,8,2,405,1,305,1,3,no
24,2,0,0,no,556,yes,no,0,8,2,278,1,94,4,3,yes
47,3,0,1,no,97,yes,no,0,8,2,340,3,-1,0,0,no
53,5,0,0,no,4968,no,no,0,8,2,94,1,333,1,2,no
45,3,0,0,no,1206,no,no,2,8,2,309,1,446,3,1,yes
28,1,1,1,no,266,no,no,0,8,2,108,1,-1,0,0,no
39,1,0,1,no,1301,no,no,0,8,2,185,2,179,1,1,no
40,1,0,1,no,1855,no,no,2,8,2,78,6,-1,0,0,yes
79,5,2,0,no,631,no,no,2,8,2,105,2,181,1,1,no
29,1,1,3,no,698,no,no,0,8,2,186,1,-1,0,0,no
35,1,0,1,no,62,no,no,0,8,2,469,2,185,2,1,yes
36,1,0,1,no,1257,no,no,0,8,2,108,9,101,1,2,no
53,3,0,0,no,1228,yes,yes,0,8,2,116,2,188,1,3,no
52,1,0,1,no,3634,no,no,0,8,2,341,8,-1,0,0,yes
33,10,0,0,no,1536,no,no,0,9,2,359,1,92,3,3,yes
60,2,0,0,no,824,yes,no,0,9,2,127,1,558,7,2,yes
24,10,1,1,no,235,no,no,0,9,2,98,1,92,1,3,yes
18,10,1,3,no,108,no,no,0,9,2,92,1,183,1,3,yes
65,7,0,1,no,2331,no,no,2,9,2,290,1,92,1,3,yes
25,10,1,0,no,125,no,no,0,9,2,215,1,92,2,3,yes
58,2,0,0,no,7554,no,no,2,9,2,167,1,469,1,3,no
36,2,1,0,no,27,yes,no,0,9,2,631,1,260,2,3,yes
27,1,1,1,no,390,no,no,0,9,2,120,2,104,2,1,yes
32,2,1,1,no,1527,yes,no,0,9,2,172,1,92,3,1,no
35,3,1,0,no,-32,no,yes,0,9,2,63,4,182,5,1,yes
39,0,1,1,no,172,yes,no,0,9,2,125,2,183,2,1,yes
53,3,0,0,no,10541,no,no,0,9,2,164,2,92,1,3,yes
23,10,1,0,no,480,no,no,0,9,2,742,2,182,1,1,yes
34,3,0,0,no,2374,yes,no,0,9,2,243,2,92,3,3,yes
33,1,1,1,no,935,no,no,0,9,2,385,2,92,8,3,yes
33,2,1,0,no,2085,no,no,0,9,2,501,2,-1,0,0,yes
36,1,1,1,no,479,no,no,0,9,2,629,2,-1,0,0,yes
47,3,0,0,no,0,no,yes,0,10,2,86,2,93,2,2,no
52,8,0,0,no,94,no,no,0,10,2,153,1,92,13,3,yes
33,1,0,1,no,22867,yes,no,0,10,2,165,1,92,5,3,no
36,10,1,3,no,417,no,no,0,10,2,151,1,-1,0,0,yes
42,4,1,1,no,94,yes,no,0,10,2,151,1,183,6,3,no
55,2,2,0,no,3450,no,no,0,10,2,169,1,183,1,1,yes
60,5,0,0,no,1853,no,no,0,10,2,234,1,183,1,3,yes
38,3,1,1,no,3954,yes,no,0,10,2,201,1,182,3,1,no
61,5,0,1,no,2557,yes,no,0,10,2,158,2,92,5,3,yes
58,2,0,0,no,589,yes,no,0,10,2,511,3,183,6,3,yes
48,8,2,0,no,201,no,no,0,10,2,406,2,92,2,3,yes
35,2,0,1,no,7050,no,no,0,10,2,278,3,187,1,3,yes
34,1,2,1,no,2885,no,no,0,10,2,314,2,156,4,2,yes
58,1,0,0,no,2155,no,yes,0,10,2,135,2,92,5,3,yes
39,2,2,0,no,902,yes,no,0,10,2,691,2,180,5,1,yes
70,5,0,2,no,579,no,no,0,11,2,82,2,181,1,1,no
44,1,0,1,no,1791,no,no,0,11,2,71,1,190,1,3,yes
54,11,0,0,no,2206,no,no,0,11,2,449,1,91,3,3,yes
27,10,1,1,no,5291,no,no,0,11,2,293,1,91,4,3,yes
33,8,0,0,no,1211,no,no,0,11,2,535,1,188,1,3,yes
77,5,0,0,no,638,no,no,0,11,2,288,1,188,1,3,yes
75,5,2,2,no,37127,no,no,0,11,2,505,1,-1,0,0,no
57,9,0,2,no,501,yes,yes,0,11,2,105,7,188,2,1,no
30,3,1,0,no,4448,no,no,0,11,2,112,8,-1,0,0,yes
31,1,1,1,no,533,no,no,0,11,2,144,1,91,9,3,yes
61,5,0,1,no,5267,no,no,0,11,2,226,3,-1,0,0,yes
76,5,0,2,no,3324,no,no,0,11,2,309,1,90,4,3,yes
75,0,0,0,no,6053,no,no,0,11,2,865,2,190,1,1,no
28,0,0,0,no,61,yes,no,0,11,2,253,1,174,4,3,yes
35,1,0,1,no,0,yes,no,0,11,2,391,2,92,5,3,yes
59,2,0,0,no,116,no,no,0,11,2,268,1,183,7,3,yes
42,0,0,0,no,413,yes,no,0,11,2,456,2,184,2,3,yes
35,6,1,1,no,353,no,no,0,11,2,352,1,183,1,3,yes
48,7,1,0,no,315,no,no,1,11,2,271,1,-1,0,0,yes
44,2,1,0,no,451,no,no,0,11,2,203,1,183,2,3,no
71,5,0,0,no,1712,no,no,0,11,2,660,1,-1,0,0,yes
60,5,0,0,no,523,no,no,0,11,2,467,1,182,3,3,yes
34,0,0,0,no,1454,yes,no,0,11,2,231,2,297,2,1,yes
57,5,0,2,no,9367,no,no,0,11,2,981,1,90,6,3,yes
49,2,2,0,no,0,yes,no,0,11,2,283,3,-1,0,0,no
75,5,0,0,no,291,no,no,0,11,2,515,1,183,1,1,yes
39,0,0,0,no,1382,yes,no,0,11,2,397,2,-1,0,0,yes
64,5,0,1,no,846,no,no,0,11,2,671,1,181,3,1,yes
66,5,0,0,no,780,no,no,0,12,2,388,4,-1,0,0,no
36,2,0,1,no,341,no,no,0,12,2,419,2,183,1,3,yes
27,3,1,0,no,255,no,no,0,12,2,123,1,182,4,3,no
29,2,1,0,no,113,no,no,0,12,2,328,2,183,4,3,yes
34,1,1,1,no,13014,no,no,0,12,2,637,1,183,1,3,yes
26,8,1,0,no,632,no,no,0,12,2,218,1,-1,0,0,yes
34,1,1,1,no,417,yes,no,0,12,2,155,10,149,5,1,no
41,1,0,1,no,27696,no,no,0,12,2,138,2,184,3,3,yes
47,0,0,0,no,3715,no,no,0,12,2,171,2,182,4,2,yes
52,1,0,1,no,4675,no,no,0,12,2,181,3,-1,0,0,yes
36,0,2,0,no,2843,no,no,0,12,2,473,1,182,1,3,no
32,2,0,0,no,3271,no,no,0,12,2,375,1,374,1,2,yes
51,1,0,1,no,346,no,no,0,12,2,122,1,92,5,3,yes
34,1,0,1,no,8000,no,no,0,12,2,291,1,260,2,1,yes
21,10,1,0,no,123,no,no,2,12,2,379,5,93,2,3,yes
41,2,2,1,no,4276,yes,no,0,12,2,103,3,-1,0,0,no
54,2,0,0,no,10185,no,no,0,12,2,251,1,186,3,3,yes
35,2,1,1,no,992,yes,no,2,12,2,1416,1,170,4,1,no
29,1,1,1,no,1026,no,no,0,12,2,138,2,92,2,3,yes
32,1,0,1,no,905,no,no,0,12,2,666,4,-1,0,0,yes
38,4,0,0,no,775,no,no,0,12,2,1835,3,182,2,3,yes
48,8,0,0,no,926,no,no,0,15,2,382,4,185,6,3,yes
46,1,0,1,no,349,no,no,0,15,2,295,2,616,1,1,yes
32,2,0,0,no,484,yes,no,0,15,2,83,6,187,3,3,yes
49,4,0,2,no,1830,yes,no,0,15,2,136,1,-1,0,0,yes
75,5,0,3,no,7819,no,no,0,15,2,261,1,97,4,2,no
37,1,0,1,no,2987,yes,no,0,15,2,93,1,91,9,1,yes
37,2,1,1,no,197,no,no,0,15,2,531,1,91,2,3,yes
23,10,1,0,no,431,no,no,0,15,2,201,3,186,2,3,yes
58,3,0,0,no,169,no,no,0,15,2,216,1,91,4,3,yes
45,1,0,1,no,226,yes,no,0,15,2,91,4,185,6,3,yes
47,8,1,1,no,44,no,no,0,15,2,374,1,185,1,3,no
30,8,1,0,no,2424,no,no,0,15,2,337,1,95,2,3,yes
30,3,1,1,no,41,yes,no,0,15,2,68,4,186,2,3,no
25,4,1,0,no,199,no,no,0,15,2,101,2,-1,0,0,no
23,10,1,0,no,1234,no,no,0,15,2,379,1,91,1,3,yes
34,1,0,1,no,271,yes,no,0,15,2,308,1,94,4,3,yes
27,1,1,1,no,-69,yes,no,0,15,2,205,3,-1,0,0,yes
28,10,1,1,no,1562,no,no,0,15,2,659,4,-1,0,0,yes
65,5,0,0,no,3409,no,no,0,15,2,92,2,-1,0,0,no
77,5,0,2,no,2590,no,no,2,15,2,112,5,94,15,3,no
61,6,2,1,no,52587,no,no,0,15,2,394,3,189,1,3,yes
27,0,1,0,no,535,no,no,0,15,2,171,1,91,2,3,yes
34,1,1,1,no,2159,no,no,1,18,2,386,1,-1,0,0,yes
28,3,0,1,no,167,yes,yes,0,18,2,126,2,-1,0,0,no
50,3,0,0,no,5361,no,no,0,18,2,276,3,195,1,1,no
58,1,0,1,no,473,no,no,0,18,2,1109,1,262,1,3,yes
52,2,0,0,no,195,yes,no,0,18,2,220,1,63,5,1,yes
26,2,1,1,no,3411,no,no,0,18,2,236,1,183,2,3,no
59,1,0,1,no,2764,no,no,0,18,2,459,1,56,3,1,no
64,5,0,0,no,1612,no,no,0,18,2,362,1,183,4,1,no
38,3,2,0,no,407,yes,yes,0,18,2,146,1,183,1,1,no
48,3,0,0,no,660,no,no,0,18,2,318,1,561,2,3,yes
28,2,1,0,no,154,yes,no,0,18,2,416,2,-1,0,0,yes
35,1,1,1,no,681,no,no,0,18,2,737,1,561,2,3,yes
66,5,0,0,no,2326,no,yes,0,18,2,232,1,181,1,3,yes
25,6,1,3,no,1179,no,no,0,18,2,150,2,185,3,1,no
33,1,0,1,no,2213,no,no,0,18,2,240,1,385,9,1,no
52,4,0,0,no,961,no,yes,0,18,2,222,1,553,4,1,yes
26,3,1,1,no,2532,yes,yes,0,18,2,269,1,-1,0,0,yes
36,8,0,0,no,1466,yes,no,1,19,2,124,1,-1,0,0,no
38,1,1,1,no,455,yes,no,0,19,2,255,2,555,6,3,yes
59,6,0,1,no,2013,no,no,0,19,2,222,4,94,2,3,yes
53,2,0,0,no,4807,no,no,2,19,2,255,3,-1,0,0,no
47,0,0,0,no,1568,yes,no,0,19,2,388,1,262,7,3,yes
48,1,0,1,no,0,no,yes,0,19,2,204,4,182,1,3,yes
56,5,0,2,no,16432,no,no,0,19,2,702,2,189,2,1,no
22,10,1,3,no,1215,no,no,0,19,2,145,3,192,1,1,yes
82,5,0,0,no,121,no,no,2,19,2,330,1,-1,0,0,yes
27,0,1,2,no,377,no,no,0,19,2,645,2,-1,0,0,yes
60,5,2,0,no,1,no,no,0,19,2,302,1,184,1,3,yes
44,0,0,2,no,622,yes,no,1,21,2,66,1,-1,0,0,no
53,1,0,1,no,597,no,no,1,22,2,392,1,-1,0,0,yes
27,10,1,1,no,5741,no,no,0,22,2,368,1,185,2,1,no
57,5,0,0,no,1230,no,no,0,22,2,200,1,-1,0,0,no
59,8,2,0,no,7469,no,no,0,22,2,287,1,130,1,1,no
39,1,1,1,no,763,no,no,0,22,2,543,1,189,1,1,yes
27,11,1,3,no,326,no,no,0,22,2,326,1,-1,0,0,yes
39,3,2,1,no,1176,no,no,0,22,2,327,1,-1,0,0,no
64,5,0,0,no,243,no,no,0,22,2,144,1,175,1,1,no
55,5,2,0,no,2204,no,no,0,22,2,261,1,264,1,1,yes
57,0,0,0,no,1686,no,no,2,22,2,219,4,311,2,1,no
51,1,1,3,no,1277,no,no,0,22,2,143,5,294,1,1,no
37,0,0,0,no,4321,no,no,0,22,2,276,3,167,3,1,no
33,8,1,1,no,4874,no,no,2,22,2,363,2,-1,0,0,no
60,1,0,0,no,0,no,no,2,22,2,230,2,126,6,1,no
33,8,1,2,no,396,no,no,0,22,2,382,3,-1,0,0,no
35,1,0,1,no,1380,no,no,0,23,2,155,1,-1,0,0,yes
26,1,1,1,no,0,no,no,0,23,2,176,1,-1,0,0,no
30,2,1,0,no,341,no,no,1,23,2,20,1,-1,0,0,no
23,10,1,0,no,381,no,no,0,23,2,696,1,189,2,2,yes
80,9,0,2,no,0,no,no,0,23,2,639,1,189,1,1,yes
29,10,1,0,no,67,no,no,0,23,2,211,1,187,5,3,yes
47,3,0,0,no,368,no,no,0,23,2,269,1,187,5,3,yes
72,5,2,1,no,438,no,no,0,23,2,279,1,-1,0,0,yes
45,1,1,1,no,483,no,no,0,23,2,95,2,265,11,2,yes
35,9,0,1,no,11219,no,no,0,23,2,135,1,195,3,1,no
37,8,0,1,no,7620,no,no,2,23,2,367,1,176,6,1,yes
29,6,1,1,no,805,no,no,0,23,2,132,1,103,7,1,yes
40,1,1,1,no,0,yes,no,0,23,2,228,2,182,6,1,yes
33,1,1,1,no,101,yes,no,0,23,2,393,2,130,1,2,no
32,2,1,0,no,324,no,yes,0,23,2,432,1,-1,0,0,yes
35,1,1,1,no,747,no,no,0,23,2,141,2,176,3,1,no
32,1,0,1,no,302,yes,yes,1,23,2,61,1,384,2,1,yes
40,0,1,2,no,118,no,no,1,23,2,16,1,-1,0,0,no
79,5,2,2,no,1910,no,no,2,24,2,98,2,-1,0,0,no
48,8,0,1,no,1571,yes,no,0,24,2,104,3,-1,0,0,no
43,6,0,1,no,10072,no,no,0,24,2,145,1,100,4,1,no
54,2,0,0,no,65,no,no,0,24,2,87,1,91,3,1,no
40,2,0,0,no,826,no,no,1,24,2,174,1,267,2,2,no
20,10,1,0,no,215,no,no,0,24,2,175,1,92,6,3,yes
48,9,0,1,no,5473,no,no,0,24,2,127,2,184,2,3,yes
38,0,1,0,no,711,yes,no,0,24,2,254,5,140,1,2,no
53,3,0,1,no,944,yes,no,0,24,2,128,1,-1,0,0,no
60,3,0,0,no,106,no,no,0,24,2,137,1,187,4,3,yes
34,2,0,1,no,31,no,no,1,24,2,108,1,-1,0,0,no
70,5,0,2,no,2346,no,no,0,24,2,694,1,184,5,1,yes
78,5,2,0,no,3219,no,no,0,24,2,151,1,-1,0,0,yes
